entityBeforeFullName;entityBeforeSimpleName;entityBeforeLocation;entityBeforeParameters;entityBeforeLine;entityBeforeParents;entityAfterFullName;entityAfterSimpleName;entityAfterLocation;entityAfterParameters;entityAfterLine;entityAfterParents;refactoringLevel;refactoringType;commitHash;abbreviatedCommitHash;authorName;authorEmail;authorDate;authorDateUnixTimestamp;committerName;committerEmail;committerDate;committerDateUnixTimestamp;idOracle;descriptionOracle
io.crate.planner.node.dql.MergeNode#downstreamNodes(Set<String>);;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamNodes(Set<String>);;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamNodes(nodes Set<String>) : void from class io.crate.planner.node.dql.MergeNode to public downstreamNodes(downStreamNodes Set<String>) : void from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.join.NestedLoopNode#downstreamNodes(Set<String>);;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamNodes(Set<String>);;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamNodes(nodes Set<String>) : void from class io.crate.planner.node.dql.join.NestedLoopNode to public downstreamNodes(downStreamNodes Set<String>) : void from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.MergeNode#downstreamExecutionNodeId(int);;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamExecutionNodeId(int);;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamExecutionNodeId(downstreamExecutionNodeId int) : void from class io.crate.planner.node.dql.MergeNode to public downstreamExecutionNodeId(downstreamExecutionNodeId int) : void from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.CollectNode#downstreamNodes(List<String>);;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamNodes(List<String>);;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamNodes(downStreamNodes List<String>) : void from class io.crate.planner.node.dql.CollectNode to public downstreamNodes(downStreamNodes List<String>) : void from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.join.NestedLoopNode#downstreamExecutionNodeId(int);;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamExecutionNodeId(int);;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamExecutionNodeId(downstreamExecutionNodeId int) : void from class io.crate.planner.node.dql.join.NestedLoopNode to public downstreamExecutionNodeId(downstreamExecutionNodeId int) : void from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.MergeNode#downstreamNodes();;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamNodes();;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamNodes() : List<String> from class io.crate.planner.node.dql.MergeNode to public downstreamNodes() : List<String> from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.CollectNode#downstreamNodes();;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamNodes();;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamNodes() : List<String> from class io.crate.planner.node.dql.CollectNode to public downstreamNodes() : List<String> from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.join.NestedLoopNode#downstreamNodes();;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamNodes();;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamNodes() : List<String> from class io.crate.planner.node.dql.join.NestedLoopNode to public downstreamNodes() : List<String> from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.CollectNode#downstreamExecutionNodeId();;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamExecutionNodeId();;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamExecutionNodeId() : int from class io.crate.planner.node.dql.CollectNode to public downstreamExecutionNodeId() : int from class io.crate.planner.node.dql.AbstractDQLPlanNode
io.crate.planner.node.dql.MergeNode#downstreamExecutionNodeId();;;;;;io.crate.planner.node.dql.AbstractDQLPlanNode#downstreamExecutionNodeId();;;;;;MethodDeclaration;PULL_UP;72b5348307d86b1a118e546c24d97f1ac1895bdb;72b534830;;;;;;;;;1117005;Pull Up Method public downstreamExecutionNodeId() : int from class io.crate.planner.node.dql.MergeNode to public downstreamExecutionNodeId() : int from class io.crate.planner.node.dql.AbstractDQLPlanNode
